original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor,exempt_status,adv_or_exempt,profit_status
1720303,1720303,PUBLIC PROPERTY,Remington & Vernick Engineers,Architect and Engineer Svcs,Phase 2 City Hall Apron,8/1/2016,7/31/2018,303,180000.00,63000.00,Remington & Vernick Engineers,01,ADVERTISED,For Profit
1720776,1720776,PUBLIC PROPERTY,Remington & Vernick Engineers,Architect and Engineer Svcs,Engineering Requirements,5/31/2017,5/30/2018,241,350000.00,0.00,Remington & Vernick Engineers,01,ADVERTISED,For Profit
1620321,162032103,PUBLIC PROPERTY,Ruben David,General Consultant Services,Owner's Representative,12/4/2016,12/3/2017,63,200000.00,122362.50,Ruben David,01,ADVERTISED,For Profit
1720810,1720810,PUBLIC PROPERTY,"SMP Architects, Ltd",Architect and Engineer Svcs,Architectural Req Contrac,6/15/2017,6/14/2018,256,350000.00,0.00,"SMP Architects, Ltd",01,ADVERTISED,For Profit
1420536,1420536,PUBLIC PROPERTY,"STV Construction, Inc",General Consultant Services,Public Safety Svs Own Rep,6/1/2014,1/31/2018,122,6420848.00,0.00,"STV Construction, Inc",01,ADVERTISED,For Profit
1720725,1720725,PUBLIC PROPERTY,"Salt Design Studio, LLC",Architect and Engineer Svcs,L. A. Req. Contract,4/12/2017,4/11/2018,192,400000.00,0.00,"Salt Design Studio, LLC",01,ADVERTISED,For Profit
1220530,122053005,PUBLIC PROPERTY,Schiller & Hersh,Architect and Engineer Svcs,WPRL HVAC Renovation Proj,4/1/2017,9/30/2017,0,2000.00,0.00,Schiller & Hersh,01,ADVERTISED,For Profit
1720462,1720462,PUBLIC PROPERTY,"Taheri Architecture, Inc.",Architect and Engineer Svcs,Police District 5 & 7,12/15/2016,12/14/2018,439,18513.00,15513.00,"Taheri Architecture, Inc.",01,ADVERTISED,For Profit
1720689,1720689,PUBLIC PROPERTY,Tara Inglesby Design Group LLC,Architect and Engineer Svcs,FAB Elevator Mod. Project,5/16/2017,5/15/2018,226,38622.00,0.00,Tara Inglesby Design Group LLC,01,ADVERTISED,Non Profit
1420491,1420491,PUBLIC PROPERTY,The Ballinger Company,Architect and Engineer Svcs,A & E Design Services,5/1/2014,4/30/2018,211,11915000.00,0.00,The Ballinger Company,01,ADVERTISED,For Profit
1220413,122041303,PUBLIC PROPERTY,"The Gordian Group, Inc.",General Consultant Services,JOC Program Management,1/1/2017,12/31/2017,91,0.00,0.00,"The Gordian Group, Inc.",01,ADVERTISED,For Profit
1720797,1720797,PUBLIC PROPERTY,TranSystems Corporation,Architect and Engineer Svcs,Architectural Req Contrac,6/15/2017,6/14/2018,256,350000.00,0.00,TranSystems Corporation,01,ADVERTISED,For Profit
1420328,142032806,PUBLIC PROPERTY,"U.S. Facilities, Inc.",General Consultant Services,OMS for triplex,7/1/2017,9/30/2017,0,3611676.77,2255190.77,"U.S. Facilities, Inc.",01,ADVERTISED,For Profit
1720570,1720570,PUBLIC PROPERTY,"USA Architects, Planners + Interior Designers, P.A.",Architect and Engineer Svcs,"PD 5, 16, 19, 39 Roof",1/2/2017,1/1/2019,457,75750.00,22050.00,"USA Architects, Planners + Interior Designers, P.A.",01,ADVERTISED,For Profit
1720534,1720534,PUBLIC PROPERTY,"Urban Engineers, Inc.",Architect and Engineer Svcs,"Engines 5,11,12,44 and 69",12/15/2016,12/14/2018,439,14750.00,14750.00,"Urban Engineers, Inc.",01,ADVERTISED,For Profit
1720565,1720565,PUBLIC PROPERTY,"Urban Engineers, Inc.",Architect and Engineer Svcs,HOC New Parking Lot,1/3/2017,1/2/2019,458,94100.00,47710.00,"Urban Engineers, Inc.",01,ADVERTISED,For Profit
1720788,1720788,PUBLIC PROPERTY,"Urban Engineers, Inc.",Architect and Engineer Svcs,Engineering Requirements,5/31/2017,5/30/2018,241,350000.00,0.00,"Urban Engineers, Inc.",01,ADVERTISED,For Profit
1420558,142055803,PUBLIC PROPERTY,Viridian Landscape Studio LLC,Architect and Engineer Svcs,Landscape Architectural,6/30/2017,6/29/2018,271,200000.00,0.00,Viridian Landscape Studio LLC,01,ADVERTISED,For Profit
1720766,1720766,PUBLIC PROPERTY,WSP USA Inc.,Architect and Engineer Svcs,Engineering Requirements,5/31/2017,5/30/2018,241,350000.00,0.00,WSP USA Inc.,01,ADVERTISED,For Profit
MPXX18000013,MPXX18000013,RECORDS,"1 Source Safety & Health, Inc.",Miscellaneous Order,safety,7/1/2017,6/30/2018,272,5000.00,0.00,"1 Source Safety & Health, Inc.",102,EXEMPT,For Profit
1520104,152010403,RECORDS,"Azavea, Inc",General Consultant Services,Philly History Support,7/1/2017,6/30/2018,272,30000.00,7500.00,"Azavea, Inc",01,ADVERTISED,For Profit
1620068,162006802,RECORDS,"Azavea, Inc",General Consultant Services,Refoldering services,7/1/2017,6/30/2018,272,60000.00,0.00,"Azavea, Inc",01,ADVERTISED,For Profit
MPXX18000041,MPXX18000041,RECORDS,"Azavea, Inc",Miscellaneous Order,mapping support,7/1/2017,6/30/2018,272,10000.00,0.00,"Azavea, Inc",102,EXEMPT,For Profit
MPXX18000064,MPXX18000064,RECORDS,"Azavea, Inc",Miscellaneous Order,cataloging services,7/1/2017,6/30/2018,272,31975.00,7994.00,"Azavea, Inc",102,EXEMPT,For Profit
1520049,152004904,RECORDS,Conservation Center for Art and Historic Artifacts,General Consultant Services,conservation svcs,7/1/2017,6/30/2018,272,30000.00,0.00,Conservation Center for Art and Historic Artifacts,01,ADVERTISED,Non Profit
1620000,162000003,RECORDS,"Information Services Partner, Inc.",General Consultant Services,records mgmt,7/1/2017,6/30/2018,272,199700.00,28075.00,"Information Services Partner, Inc.",01,ADVERTISED,For Profit
1720000,172000001,RECORDS,"Information Services Partner, Inc.",General Consultant Services,Records Management,7/1/2017,6/30/2018,272,48500.00,7408.00,"Information Services Partner, Inc.",01,ADVERTISED,For Profit
MPXX18000082,MPXX18000082,RECORDS,"Information Services Partner, Inc.",Miscellaneous Order,pru sys maint,7/11/2017,6/30/2018,272,10000.00,1756.50,"Information Services Partner, Inc.",102,EXEMPT,For Profit
1520090,152009006,RECORDS,VIR Archival and Preservation Services,General Consultant Services,archival consulting,7/1/2017,6/30/2018,272,84000.00,0.00,VIR Archival and Preservation Services,01,ADVERTISED,For Profit
MPXX18000012,MPXX18000012,RECORDS,"Vital Records, Inc",Miscellaneous Order,storage,7/1/2017,6/30/2018,272,3100.00,416.00,"Vital Records, Inc",102,EXEMPT,For Profit
1620180,162018003,REVENUE,AAL Acquest Corp.,General Consultant Services,Tic's for Sheriff Sales,7/1/2017,6/30/2018,272,690000.00,5975.00,AAL Acquest Corp.,01,ADVERTISED,For Profit
1720407,1720407,REVENUE,"Bellevue Strategies, LLC",General Consultant Services,Sweetened  Beverage Tax,9/1/2016,8/31/2017,0,24900.00,5962.50,"Bellevue Strategies, LLC",01,ADVERTISED,For Profit
1720568,1720568,REVENUE,Campaign for Working Families Inc,General Consultant Services,EITC Tax Preparations,10/21/2016,10/20/2017,19,730000.00,724539.60,Campaign for Working Families Inc,01,ADVERTISED,Non Profit
1520214,152021402,REVENUE,"GSB&B, LLC",General Consultant Services,Receivers/Sequestrators,10/15/2016,10/14/2017,13,0.00,0.00,"GSB&B, LLC",01,ADVERTISED,For Profit
1720408,172040801,REVENUE,"Goehring, Rutter & Boehm",Legal Services,Real Estate Tax Coll,7/1/2017,6/30/2018,272,8000000.00,1457092.21,"Goehring, Rutter & Boehm",01,ADVERTISED,For Profit
1420238,142023806,REVENUE,"LTS Acquisition Co., LLC",General Consultant Services,Tic's For Sherriff Sales,7/1/2017,12/31/2017,91,250000.00,0.00,"LTS Acquisition Co., LLC",01,ADVERTISED,For Profit
1720409,172040901,REVENUE,"Linebarger Goggan Blair & Sampson, LLP",Legal Services,Real Estate Tax Coll,7/1/2017,6/30/2018,272,8000000.00,1262085.00,"Linebarger Goggan Blair & Sampson, LLP",01,ADVERTISED,For Profit
1720366,1720366,REVENUE,MuniServices LLC,General Consultant Services,Sweetened  Beverage Tax,9/1/2016,8/31/2017,0,25000.00,0.00,MuniServices LLC,01,ADVERTISED,For Profit
1720563,1720563,REVENUE,"PathWays PA, Inc.",General Consultant Services,EITC Tax Preparations,10/21/2016,10/20/2017,19,30000.00,30000.00,"PathWays PA, Inc.",01,ADVERTISED,Non Profit
1420070,142007004,REVENUE,Peripheral Systems Inc.,Computer and Information Svcs,Cashering/Tech Writing,7/1/2017,12/31/2017,91,120000.00,12822.50,Peripheral Systems Inc.,01,ADVERTISED,For Profit
1620009,162000904,REVENUE,Philadelphia Writ Service Inc.,General Consultant Services,Writ Services,7/1/2017,6/30/2018,272,440000.00,61371.00,Philadelphia Writ Service Inc.,01,ADVERTISED,For Profit
1420021,142002105,REVENUE,"Progressive Financial Services, Inc.",General Consultant Services,Collect Nuis Liens - KICK,7/1/2017,6/30/2018,272,100000.00,0.00,"Progressive Financial Services, Inc.",01,ADVERTISED,For Profit
1420267,142026704,REVENUE,"Progressive Financial Services, Inc.",General Consultant Services,Disc & Del Tax Collection,7/1/2017,6/30/2018,272,100000.00,0.00,"Progressive Financial Services, Inc.",01,ADVERTISED,For Profit
1420509,142050903,REVENUE,The Nyman  Group,General Consultant Services,Training,4/3/2017,4/2/2018,183,40000.00,1000.00,The Nyman  Group,01,ADVERTISED,For Profit
1620007,162000702,REVENUE,"The Tyler Firm, LLC",General Consultant Services,Writs Services,7/1/2017,6/30/2018,272,50000.00,0.00,"The Tyler Firm, LLC",01,ADVERTISED,For Profit
1720458,172045801,REVENUE,Vanguard Direct Inc.,Computer and Information Svcs,IWRAP,10/31/2016,10/30/2017,29,1300000.00,161415.03,Vanguard Direct Inc.,01,ADVERTISED,For Profit
MPXX18000119,MPXX18000119,REVENUE,"Zivtech, LLC",Miscellaneous Order,PBT Portal Design,7/28/2017,6/30/2018,272,32000.00,12425.51,"Zivtech, LLC",102,EXEMPT,For Profit
1620324,162032402,REVENUE,ab+c Creative Intelligence,General Consultant Services,EITC Marketing Services,7/1/2017,6/30/2018,272,349090.00,14795.34,ab+c Creative Intelligence,01,ADVERTISED,For Profit
1720363,1720363,REVENUE,ab+c Creative Intelligence,General Consultant Services,Sweetened  Beverage Tax,9/1/2016,8/31/2017,0,423575.00,408764.47,ab+c Creative Intelligence,01,ADVERTISED,For Profit
1420534,142053403,REVENUE,"eCollect, LLC",General Consultant Services,Bad Check Recovery,6/2/2017,8/1/2017,0,25000.00,18000.00,"eCollect, LLC",01,ADVERTISED,For Profit
1720604,1720604,SINKING FUND COMM,"Logan Circle Partners, L.P.",Investment Advisor-Manager,IG Fixed Income Mgr,1/1/2017,12/31/2017,91,0.00,0.00,"Logan Circle Partners, L.P.",01,ADVERTISED,For Profit
1420273,142027302,STREETS,"AECOM Technical Services, Inc.",Streets FHWA,On-Call Proj Mngmt Svc,9/1/2016,8/31/2017,0,0.00,33554.20,"AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
1720310,172031001,STREETS,"Alternative Resources, Inc.",General Consultant Services,Soilid Waste Plan & Analy,7/1/2017,6/30/2018,272,30000.00,0.00,"Alternative Resources, Inc.",01,ADVERTISED,For Profit
1620335,162033502,STREETS,"Bohler Engineering, Inc.",Architect and Engineer Svcs,NEI Project Design,7/1/2017,6/30/2018,272,250000.00,85803.43,"Bohler Engineering, Inc.",01,ADVERTISED,For Profit
1720552,1720552,STREETS,"Clean Harbors Environmental Services, Inc.",General Consultant Services,HHH Waste Collection,1/1/2017,12/31/2017,91,200000.00,132911.45,"Clean Harbors Environmental Services, Inc.",01,ADVERTISED,For Profit
1320435,132043504,STREETS,"Dawood Engineering, Inc.",Architect and Engineer Svcs,On-Call ADAR Services,8/1/2016,7/31/2017,0,0.00,0.00,"Dawood Engineering, Inc.",01,ADVERTISED,For Profit
1320435,132043505,STREETS,"Dawood Engineering, Inc.",Architect and Engineer Svcs,On-Call ADAR Services,8/1/2017,7/31/2018,303,0.00,0.00,"Dawood Engineering, Inc.",01,ADVERTISED,For Profit
1720150,172015001,STREETS,"Dawood Engineering, Inc.",Architect and Engineer Svcs,On-Call ADAR Services,7/1/2017,6/30/2018,272,0.00,0.00,"Dawood Engineering, Inc.",01,ADVERTISED,For Profit
1720454,1720454,STREETS,Eforce Compliance,General Consultant Services,E-Waste Management Srvcs,10/1/2016,9/30/2017,0,400000.00,398174.35,Eforce Compliance,01,ADVERTISED,For Profit
1720307,1720307,STREETS,Gannett Fleming Inc,Architect and Engineer Svcs,On-Call GE Services,8/1/2016,7/31/2017,0,1000000.00,0.00,Gannett Fleming Inc,01,ADVERTISED,For Profit
1720307,172030701,STREETS,Gannett Fleming Inc,Architect and Engineer Svcs,on-Call GE Services,8/1/2017,7/31/2018,303,0.00,0.00,Gannett Fleming Inc,01,ADVERTISED,For Profit
1220084,122008405,STREETS,"Gilmore & Associates, Inc.",General Consultant Services,On-Call Enginerring Svcs,7/25/2016,7/24/2017,0,0.00,18088.62,"Gilmore & Associates, Inc.",01,ADVERTISED,For Profit
1220084,122008406,STREETS,"Gilmore & Associates, Inc.",General Consultant Services,On-Call Engineer Services,7/25/2017,1/24/2018,115,0.00,0.00,"Gilmore & Associates, Inc.",01,ADVERTISED,For Profit
1520476,152047603,STREETS,"Gilmore & Associates, Inc.",Streets FHWA,On-Call TED Services,1/1/2017,12/31/2017,91,2000000.00,708633.88,"Gilmore & Associates, Inc.",01,ADVERTISED,For Profit
1620247,162024701,STREETS,"HNTB Pennsylvania, Inc.",Streets FHWA,Roosevelt Blvd MultiM Cor,10/9/2016,10/8/2017,7,0.00,0.00,"HNTB Pennsylvania, Inc.",01,ADVERTISED,For Profit
1220396,122039604,STREETS,Jacobs Engineering Group Inc.,Streets FHWA,Traffic Operations Center,1/1/2017,12/31/2017,91,0.00,0.00,Jacobs Engineering Group Inc.,01,ADVERTISED,For Profit
1520073,152007303,STREETS,Jacobs Project Management Co.,Streets FHWA,On-call Constr Mgt & Insp,7/1/2017,6/30/2018,272,1000000.00,0.00,Jacobs Project Management Co.,01,ADVERTISED,For Profit
1320436,132043604,STREETS,"Johnson, Mirmiran & Thompson",Architect and Engineer Svcs,On-Call ADAR Services,8/1/2016,7/31/2017,0,0.00,0.00,"Johnson, Mirmiran & Thompson",01,ADVERTISED,For Profit
1320436,132043605,STREETS,"Johnson, Mirmiran & Thompson",Architect and Engineer Svcs,On-Call ADAR Services,8/1/2017,1/31/2018,122,0.00,66048.76,"Johnson, Mirmiran & Thompson",01,ADVERTISED,For Profit
1720152,172015201,STREETS,"Johnson, Mirmiran & Thompson",Architect and Engineer Svcs,On-Call ADAR Services,7/1/2017,6/30/2018,272,0.00,10378.45,"Johnson, Mirmiran & Thompson",01,ADVERTISED,For Profit
1620024,162002403,STREETS,Keep Philadelphia Beautiful,General Consultant Services,Anti-Litter Edu Program,7/1/2017,6/30/2018,272,122750.00,28813.43,Keep Philadelphia Beautiful,08,EXEMPT,Non Profit
1220465,122046505,STREETS,"Kimley-Horn and Associates, Inc.",Streets FHWA,SIGNAL INTERGRATION,1/1/2017,12/31/2017,91,500000.00,0.00,"Kimley-Horn and Associates, Inc.",01,ADVERTISED,For Profit
1720290,172029001,STREETS,"LevLane Advertising, Inc.",General Consultant Services,Litter & Recycl Edu & PR,7/1/2017,6/30/2018,272,2265000.00,93406.89,"LevLane Advertising, Inc.",01,ADVERTISED,For Profit
1220523,122052305,STREETS,"McCormick Taylor, Inc.",Streets FHWA,Traffic Operations System,3/1/2017,8/31/2017,0,0.00,0.00,"McCormick Taylor, Inc.",01,ADVERTISED,For Profit
1720710,1720710,STREETS,"McCormick Taylor, Inc.",Streets FHWA,On-Call TOITS Services,3/1/2017,2/28/2018,150,1000000.00,0.00,"McCormick Taylor, Inc.",01,ADVERTISED,For Profit
1720711,1720711,STREETS,"McMahon Associates, Inc.",Streets FHWA,On-Call TOITS Services,3/1/2017,2/28/2018,150,1000000.00,0.00,"McMahon Associates, Inc.",01,ADVERTISED,For Profit
1120619,112061906,STREETS,"Michael Baker International, Inc.",Streets FHWA,Trans Eng Design Service,6/1/2017,5/31/2018,242,0.00,0.00,"Michael Baker International, Inc.",01,ADVERTISED,For Profit
1720308,1720308,STREETS,"Michael Baker International, Inc.",Architect and Engineer Svcs,On-Call GE Services,8/1/2016,7/31/2017,0,1000000.00,33768.56,"Michael Baker International, Inc.",01,ADVERTISED,For Profit
1720308,172030801,STREETS,"Michael Baker International, Inc.",Architect and Engineer Svcs,On-Call Ge Services,8/1/2017,7/31/2018,303,0.00,0.00,"Michael Baker International, Inc.",01,ADVERTISED,For Profit
1520490,152049002,STREETS,"Modjeski and Masters, Inc.",Streets FHWA,On Call TED Services,1/1/2017,12/31/2017,91,1000000.00,147091.28,"Modjeski and Masters, Inc.",01,ADVERTISED,For Profit
1520420,152042002,STREETS,"NEWMAN & COMPANY, INC.",General Consultant Services,Recycling Processing,10/1/2016,9/30/2017,0,0.00,0.00,"NEWMAN & COMPANY, INC.",01,ADVERTISED,For Profit
1520329,152032904,STREETS,"ReCommunity Holdings II, Inc.",General Consultant Services,Recycling Processing,10/1/2016,9/30/2017,0,1000000.00,0.00,"ReCommunity Holdings II, Inc.",01,ADVERTISED,For Profit
1420409,142040904,STREETS,"RecycleBank, LLC",General Consultant Services,Recycling Rewards Program,1/1/2017,12/31/2017,91,1600000.00,129221.00,"RecycleBank, LLC",01,ADVERTISED,For Profit
1620189,162018902,STREETS,The Nyman  Group,General Consultant Services,Leadership Development,9/1/2016,8/31/2017,0,25000.00,18915.86,The Nyman  Group,01,ADVERTISED,For Profit
1720564,1720564,STREETS,"Traffic Planning and Design, Inc.",Architect and Engineer Svcs,On-Call ADA Ramp Services,1/1/2017,12/31/2017,91,2000000.00,0.00,"Traffic Planning and Design, Inc.",01,ADVERTISED,For Profit
1520113,152011303,STREETS,URS Corporation,Streets FHWA,On-Call Constr Mgt & Insp,7/1/2017,6/30/2018,272,1000000.00,0.00,URS Corporation,01,ADVERTISED,For Profit
1620220,162022001,STREETS,"Urban Engineers, Inc.",Streets FHWA,Roosevelt Blvd Spec. S&S,9/21/2016,9/20/2017,0,250000.00,455402.63,"Urban Engineers, Inc.",01,ADVERTISED,For Profit
1620170,162017001,WATER,ADCON CONSULTANTS INC,Architect and Engineer Svcs,MEP Design,9/1/2016,8/31/2017,0,0.00,0.00,ADCON CONSULTANTS INC,01,ADVERTISED,For Profit
1520091,152009102,WATER,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,GES Design Green Strmwtr,8/1/2016,7/31/2017,0,1500000.00,92811.66,"AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
1520091,152009103,WATER,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,GES Design Green Str,8/1/2017,7/31/2018,303,1250000.00,0.00,"AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
1620400,162040001,WATER,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,GES WWTrmt Fac,10/1/2016,9/30/2017,0,500000.00,0.00,"AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
1720674,1720674,WATER,"AECOM Technical Services, Inc.",General Consultant Services,Tech Support for Res & Co,3/1/2017,2/28/2018,150,130000.00,0.00,"AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
1420385,142038503,WATER,"AKRF, Inc.",General Consultant Services,Regulatory Consultant Svc,2/1/2017,1/31/2018,122,0.00,0.00,"AKRF, Inc.",01,ADVERTISED,For Profit
1620239,162023901,WATER,"AKRF, Inc.",Architect and Engineer Svcs,GES Natural Stream,9/1/2016,8/31/2017,0,0.00,0.00,"AKRF, Inc.",01,ADVERTISED,For Profit
1620289,162028901,WATER,"AKRF, Inc.",Architect and Engineer Svcs,GES Planning and Design,1/1/2017,12/31/2017,91,750000.00,0.00,"AKRF, Inc.",01,ADVERTISED,For Profit
1620328,162032801,WATER,"AMEC  Foster Wheeler Evironment &  Infrastructure, Inc",Architect and Engineer Svcs,GES Planning and Design,1/1/2017,12/31/2017,91,1000000.00,0.00,"AMEC  Foster Wheeler Evironment &  Infrastructure, Inc",01,ADVERTISED,For Profit
1520283,152028302,WATER,AMERICAN GEOTECH INC,Architect and Engineer Svcs,Geotechnical Engineering,9/1/2016,8/31/2017,0,100000.00,91339.75,AMERICAN GEOTECH INC,01,ADVERTISED,For Profit
1520283,152028303,WATER,AMERICAN GEOTECH INC,Architect and Engineer Svcs,Geotechnical Engineering,9/1/2017,8/31/2018,334,600000.00,97155.00,AMERICAN GEOTECH INC,01,ADVERTISED,For Profit
1620261,162026101,WATER,ATC Group Services,Architect and Engineer Svcs,GES WWTrmt Fac,9/1/2016,8/31/2017,0,500000.00,0.00,ATC Group Services,01,ADVERTISED,For Profit
MPXX18000161,MPXX18000161,WATER,Adam Levine,Miscellaneous Order,Historical Consultant,9/1/2017,6/30/2018,272,32000.00,0.00,Adam Levine,01,ADVERTISED,For Profit
MPXX18000199,MPXX18000199,WATER,Albert L. Pundt,Miscellaneous Order,Digital Archivist,7/22/2017,6/30/2018,272,32000.00,0.00,Albert L. Pundt,01,ADVERTISED,For Profit
